time,no2,o3,pm10,pm25,month,day_of_week,is_weekend,pm10_roll_3,pm10_roll_7,no2_roll_3,no2_roll_7,o3_roll_3,o3_roll_7
2019-01-09 00:00:00+00:00,14.62,49.36,10.24,7.33,1,2,FALSE,15.857314814814815,15.141626984126985,26.620555555555555,18.6720671,36.895,43.812738095238096
2019-01-10 00:00:00+00:00,15.468421052631578,46.852631578947374,11.764912280701754,8.276315789473685,1,3,FALSE,15.056267056530215,14.951892230576442,24.650307017543863,19.159817726133518,37.82782164,42.080375939849624
2019-01-11 00:00:00+00:00,10.9875,39.65,14.258333333333333,13.2,1,4,FALSE,12.087748538011695,14.469154135338346,13.691973684210526,18.301484392800184,45.287543859649126,40.83751879699248
2019-01-12 00:00:00+00:00,26.58288043478261,27.214130434782607,15.540036231884057,14.27391304347826,1,5,TRUE,13.854427281973047,14.269516454178927,17.67960049580473,20.632804974392506,37.90558733790999,38.15382314481857
2019-01-13 00:00:00+00:00,42.17826086956522,14.778260869565216,16.821739130434782,15.347826086956522,1,6,TRUE,15.54003623188406,15.136709345828338,26.58288043478261,25.01124700337801,27.214130434782604,34.1685747
2019-01-14 00:00:00+00:00,29.508333333333336,44.07083333333333,8.199305555555556,6.9750000000000005,1,0,FALSE,13.520360305958134,14.284030774399767,32.756491545893724,26.172556527187538,28.687741545893715,34.17095564999455
2019-01-15 00:00:00+00:00,38.395833333333336,28.345833333333335,18.544444444444444,14.077083333333334,1,1,FALSE,14.521829710144928,13.624110139479134,36.69414251,25.391604146235156,29.064975845410626,35.75309850713741
2019-01-16 00:00:00+00:00,50.7875,4.35,30.329166666666666,27.9,1,2,FALSE,19.024305555555557,16.493991091860085,39.56388888888889,30.55838986052087,25.58888888888889,29.32309850713741
2019-01-17 00:00:00+00:00,43.15652173913043,33.99130434782609,21.647916666666667,19.16111111111111,1,3,FALSE,23.507175925925925,17.905848861283644,44.113285024154585,34.51383281573499,22.229045893719803,27.48576604554865
2019-01-18 00:00:00+00:00,24.473684210526315,47.1,12.966666666666667,10.422222222222222,1,4,FALSE,21.64791666666667,17.721325051759834,39.47256864988558,36.44043056009589,28.480434782608693,28.55005175983437
2019-01-19 00:00:00+00:00,50.98823529411764,36.86666666666667,39.29607843137255,36.41764705882353,1,5,TRUE,24.63688725490196,21.115045365972474,39.539480414591466,39.926909825715185,39.31932367149758,29.928985507246377
2019-01-20 00:00:00+00:00,53.42380952380953,26.633333333333333,44.651587301587305,39.669047619047625,1,6,TRUE,32.30477746654217,25.090737961851406,42.96190967615116,41.533416776321516,36.86666666666666,31.62256728778468
2019-01-21 00:00:00+00:00,20.37272727272727,16.4,28.436363636363637,28.68409090909091,1,0,FALSE,37.46134312310783,27.981746259109705,41.594924030218145,40.228330196234936,26.633333333333326,27.669591097308487
2019-01-22 00:00:00+00:00,35.49545454545454,6.166666666666667,21.61818181818182,21.775000000000002,1,1,FALSE,31.56871091871092,28.420851598215044,36.430663780663785,39.81399036939511,16.399999999999995,24.50113871635611
2019-01-23 00:00:00+00:00,42.01304347826087,24.59130434782609,16.2,20.458695652173912,1,2,FALSE,22.084848484848482,26.402399217262662,32.62707509881423,38.560496580575226,15.719323671497582,27.39275362318841
2019-01-24 00:00:00+00:00,21.75263157894737,44.56315789473685,19.308771929824562,16.278947368421054,1,3,FALSE,19.04231791600213,26.068235683428078,33.08704320088759,35.50279798626336,25.10704297,28.903018415604233
2019-01-25 00:00:00+00:00,20.733333333333334,49.01111111111111,25.874074074074073,22.630555555555556,1,4,FALSE,20.46094866796621,27.91215102734342,28.166336130180525,34.968462146664365,39.388524451224676,29.176034288620098
2019-01-26 00:00:00+00:00,60.004999999999995,14.934999999999999,35.12166666666667,29.994999999999997,1,5,TRUE,26.76817089018844,27.315806489528295,34.163654970760234,36.25657139036185,36.16975633528265,26.042939050524865
2019-01-27 00:00:00+00:00,22.504545454545454,51,12.67651515151515,10.381818181818183,1,6,TRUE,24.557418630751968,22.74793903951799,34.41429292929293,31.839533666181264,38.31537037037037,29.523891431477246
2019-01-28 00:00:00+00:00,34.385714285714286,46.40952380952381,15.643650793650792,8.747619047619047,1,0,FALSE,21.147277537277542,20.92040863341615,38.96508658008658,33.84138895375084,37.44817460317461,33.81096626140922
2019-01-29 00:00:00+00:00,33.89473684210526,45.41052631578947,17.28596491,9.226315789473684,1,1,FALSE,15.202043619148883,20.301520504001708,30.261665527454998,33.61271499612951,47.60668337510443,39.41723192556962
2019-01-30 00:00:00+00:00,23.7,62.48571428571429,9.781060606060606,5.2272727272727275,1,2,FALSE,14.236892103997368,19.384529162010363,30.66015037593985,30.99656592780653,51.43525480367585,44.830719059553644
2019-01-31 00:00:00+00:00,24.7,53.51818181818182,9.294202898550724,6.047826086956522,1,3,FALSE,12.120409472297347,17.95387644325696,27.431578947368422,31.417618559385478,53.80480747322852,46.110008191474364
2019-02-01 00:00:00+00:00,66.37222222222222,27.561111111111114,10.425925925925926,6.091666666666667,2,4,FALSE,9.833729810179088,15.746998136378652,38.257407407407406,37.937459829226746,47.85500240500241,43.04572247718864
2019-02-02 00:00:00+00:00,34.71590909090909,41.04545454545455,11.807954545454544,9.75,2,5,TRUE,10.50936112,12.41646783334835,41.9293771,34.32473255649948,40.70824915824916,46.77578741225358
2019-02-03 00:00:00+00:00,19.806818181818183,56.222727272727276,9.885984848,8.245454545454546,2,6,TRUE,10.706621773288441,12.017820647201164,40.298316498316495,33.93934294610987,41.60976430976431,47.521891308357475
2019-02-04 00:00:00+00:00,48.69117647058823,37.41764705882353,20.159313725490193,12.630208333333334,2,0,FALSE,13.951084373143198,12.662915351749648,34.40463458110517,35.98298040109186,44.89527629233512,46.23733748682886
2019-02-05 00:00:00+00:00,48.260000000000005,4.79,39.5875,31.375,2,1,FALSE,23.21093285799168,15.84884893570955,38.91933155080214,38.035160852219676,32.81012478,40.434405156001795
2019-02-06 00:00:00+00:00,49.58039215686275,11.839705882352941,35.57659314,27.431454248366013,2,2,FALSE,31.774468954248363,19.533925011594448,48.843856209150324,41.73235973,18.01578431372549,33.19926109837875
2019-02-07 00:00:00+00:00,50.900784313725495,18.889411764705883,31.56568627,23.487908496732025,2,3,FALSE,35.576593137254896,22.71556549387432,49.58039215686275,45.47532891944657,11.83970588235294,28.252293947882183
2019-02-08 00:00:00+00:00,52.22117647058824,25.939117647058822,27.554779411764706,19.544362745098038,2,4,FALSE,31.56568627,25.162544563279855,50.900784313725495,43.45375095492743,18.889411764705883,28.020580595874712
2019-02-09 00:00:00+00:00,53.541568627450985,32.98882352941177,23.543872549019607,15.60081699346405,2,5,TRUE,27.554779411764702,26.839104278074867,52.22117647058824,46.143130888719135,25.939117647058822,26.869633307868604
2019-02-10 00:00:00+00:00,54.86196078431373,40.038529411764706,19.532965686274512,11.657271241830063,2,6,TRUE,23.543872549019607,28.217244397759107,53.54156862745098,51.15100840336135,32.98882352941177,24.557605042016807
2019-02-11 00:00:00+00:00,56.182352941176475,47.088235294117645,15.522058823529411,7.713725490196078,2,0,FALSE,19.532965686274512,27.554779411764706,54.86196078431373,52.22117647058824,40.038529411764706,25.939117647058822
2019-02-12 00:00:00+00:00,44.83863636363636,51.1,19.048863636363635,10.593939393939394,2,1,FALSE,18.034629382055854,24.620688502673797,51.96098336304218,51.73241024,46.07558823529411,32.554831932773105
2019-02-13 00:00:00+00:00,60.78055555555555,31.816666666666663,33.43611111111111,20.020370370370372,2,2,FALSE,22.669011190334718,24.314905356081823,53.93384828678946,53.33243357949241,43.334967320261434,35.40868347338935
2019-02-14 00:00:00+00:00,95.76923076923077,11.761538461538462,56.88076923076923,33.70641025641026,2,3,FALSE,36.45524799274799,27.93134578,67.12947422947423,59.742211644564584,31.55940170940171,34.39041585865115
2019-02-15 00:00:00+00:00,87.7,8.189473684210526,58.319736842105264,36.570175438596486,2,4,FALSE,49.54553906132853,32.326339697024686,81.41659544159545,64.81061500590913,17.255892937471884,31.85475243538711
2019-02-16 00:00:00+00:00,65.99333333333334,38.37687969924812,40.04653509,25.493976608187133,2,5,TRUE,51.74901372019793,34.68386291683892,83.15418803418804,66.58943854,19.442630614999036,32.624474745363734
2019-02-17 00:00:00+00:00,44.28666666666666,68.56428571428572,21.77333333333333,14.417777777777777,2,6,TRUE,40.04653509,35.003915437847326,65.99333333333334,65.07868223279988,38.37687969924812,36.69958278858102
2019-02-18 00:00:00+00:00,39.63333333333333,75.59166666666667,20.022916666666667,10.033333333333333,2,0,FALSE,27.280928362573096,35.64689512972408,49.97111111111111,62.714536574536574,60.84427736006683,40.77150155608802
2019-02-19 00:00:00+00:00,60.166666666666664,35.887499999999996,33.32986111111111,21.519444444444446,2,1,FALSE,25.042037037037034,37.68703762611658,48.02888888888888,64.90425519,60.01448412698412,38.59828727037374
2019-02-20 00:00:00+00:00,56.6,5.8,46.775,36.8,2,2,FALSE,33.37592592592593,39.592593181672136,52.13333333333333,64.30703296703297,39.09305555555556,34.88162060370707
2019-02-21 00:00:00+00:00,92.609375,25.03125,58.371249999999996,35.04166666666667,2,3,FALSE,46.1587037,39.805519005847955,69.79201388888889,63.855624999999996,22.239583333333332,36.777293680630144
2019-02-22 00:00:00+00:00,46.50625,55.83043478260869,34.130208333333336,22.319444444444443,2,4,FALSE,46.425486111111105,36.349872076023395,65.23854166666668,57.970803571428576,28.887228260869563,43.58314527
2019-02-23 00:00:00+00:00,43.27608695652174,40.31363636363636,32.41413043478261,25.615942028985504,2,5,TRUE,41.63852958937198,35.25952855,60.79723731884058,54.72548266045549,40.39177371541502,43.859824789599635
2019-02-24 00:00:00+00:00,50.47826086956522,36.82173913043478,39.16630434782609,30.3625,2,6,TRUE,35.23688103864735,37.74423869910283,46.75353260869565,55.60999611801242,44.32193675889328,39.32517527762093
2019-02-25 00:00:00+00:00,63.725,21.837500000000002,55.21319444444445,39.86376811594203,2,0,FALSE,42.26454307568438,42.771421238785365,52.493115942028986,59.05166278467909,32.990958498023716,31.64600861095426
2019-02-26 00:00:00+00:00,75.76041666666667,18.516666666666666,57.51354166666667,41.077777777777776,2,1,FALSE,50.631013486312405,46.226232746721884,63.32122584541063,61.27934135610766,25.72530193236715,29.164460991906644
2019-02-27 00:00:00+00:00,71.73333333333333,16.958333333333332,62.06979166666667,41.87777777777777,2,2,FALSE,58.26550925925926,48.411202984817116,70.40625,63.44124611801242,19.104166666666668,30.758508610954262
2019-02-28 00:00:00+00:00,59.9125,32.199999999999996,45.459375,27.715277777777775,2,3,FALSE,55.01423611111111,46.56664941338854,69.13541666666667,58.77026397515528,22.558333333333337,31.782615753811402
2019-03-01 00:00:00+00:00,42.96458333333334,59.0625,19.101041666666667,9.344444444444445,3,4,FALSE,42.21006944444445,44.41962560386474,58.203472222222224,58.26431159,36.07361111111111,32.244339356295875
2019-03-02 00:00:00+00:00,46.678260869565214,25.595652173913045,23.15416666666667,15.702777777777778,3,5,TRUE,29.238194444444446,43.09677363699103,49.85178140096618,58.75033643892339,38.95271739130435,30.14177019
2019-03-03 00:00:00+00:00,37.24583333333333,32.369565217391305,21.934782608695652,15.806944444444445,3,6,TRUE,21.39666365,40.63512767425811,42.296225845410625,56.85998964803313,39.009239130434786,29.505745341614904
2019-03-04 00:00:00+00:00,29.027083333333334,73.33749999999999,13.117708333333333,4.934722222222223,3,0,FALSE,19.402219202898554,34.621486801242234,37.650392512077296,51.90314440993789,43.76757246376812,36.862888198757766
2019-03-05 00:00:00+00:00,51.831250000000004,53.22083333333333,18.420833333333334,6.990972222222222,3,1,FALSE,17.824441425120778,29.036814182194615,39.36805555555556,48.48469203,52.97596618357488,41.820626293995865
2019-03-06 00:00:00+00:00,20.837500000000002,78.50416666666666,25.525000000000002,7.059722222222223,3,2,FALSE,19.02118055555556,23.81612965838509,33.898611111111116,41.21385869565218,68.35416666666667,50.61288819875775
2019-03-07 00:00:00+00:00,28.9375,69.74583333333334,8.887152777777777,3.442361111111111,3,3,FALSE,17.61099537037037,18.591526483781916,33.868750000000006,36.78885869565217,67.15694444444445,55.976578674948236
2019-03-08 00:00:00+00:00,58.65833333333333,41.59583333333334,18.303124999999998,8.28125,3,4,FALSE,17.571759259259263,18.477538388543824,36.144444444444446,39.030822981366455,63.28194444444444,53.48134057971014
2019-03-09 00:00:00+00:00,59.26458333333333,32.012499999999996,17.430208333333333,9.794444444444444,3,5,TRUE,14.873495370370373,17.659830055210488,48.95347222222222,40.828869047619044,47.78472222222223,54.39803312629399
2019-03-10 00:00:00+00:00,22.141666666666666,50.666666666666664,12.073958333333332,6.832638889,3,6,TRUE,15.935763888888891,16.251140873015874,46.68819444444444,38.671130952380956,41.425000000000004,57.01190476190476
2019-03-11 00:00:00+00:00,27.731250000000003,76.19583333333334,12.809375000000001,5.226388888888889,3,0,FALSE,14.104513888888894,16.207093253968253,36.37916666666666,38.4860119,52.95833333333334,57.4202381
2019-03-12 00:00:00+00:00,43.70416666666667,51.604166666666664,18.919791666666665,8.765277777777778,3,1,FALSE,14.601041666666669,16.278373015873015,31.192361111111115,37.324999999999996,59.48888889,57.18928571428571
2019-03-13 00:00:00+00:00,36.56875,73.70833333333333,11.503472222222221,4.401388888888889,3,2,FALSE,14.410879629629633,14.275297619047619,36.00138888888889,39.572321428571435,67.16944444444445,56.50416666666666
2019-03-14 00:00:00+00:00,50.28541666666667,46.425000000000004,13.839583333333332,6.906944444444445,3,3,FALSE,14.754282407407409,14.982787698412697,43.519444444444446,42.62202380952381,57.24583333333334,53.172619047619044
